snapshot_date,product_id,stock_qty,reorder_point,days_of_stock
2017-02-01,OFF-EN-10001028,98,1.0,980.0
2017-02-01,TEC-PH-10003535,67,0.93,1005.0
2017-02-01,FUR-FU-10001085,117,2.45,1002.9
2017-02-01,OFF-AR-10003481,123,1.33,922.5
2017-02-01,OFF-PA-10002606,302,2.67,1132.5
2017-02-01,FUR-FU-10003731,116,2.62,928.0
2017-02-01,OFF-AP-10001962,255,2.33,1092.9
2017-02-01,FUR-FU-10003798,173,3.5,1038.0
2017-02-01,OFF-AR-10002704,47,0.33,1410.0
2017-02-01,TEC-AC-10002942,99,1.59,873.5
2017-02-01,TEC-MA-10001016,101,1.4,1010.0
2017-02-01,TEC-AC-10001553,169,2.43,975.0
2017-02-01,FUR-FU-10001215,143,2.98,1009.4
2017-02-01,OFF-PA-10002499,59,0.67,885.0
2017-02-01,TEC-PH-10003215,149,2.1,993.3
2017-02-01,OFF-LA-10002945,148,1.61,918.6
2017-02-01,OFF-AR-10002766,186,1.83,1014.5
2017-02-01,TEC-PH-10004434,135,1.87,1012.5
2017-02-01,FUR-BO-10000711,204,4.2,1020.0
2017-02-01,OFF-BI-10001120,147,1.44,1017.7
2017-02-01,OFF-AP-10004655,84,0.83,1008.0
2017-02-01,FUR-BO-10004360,67,1.4,1005.0
2017-02-01,TEC-AC-10000199,83,1.17,996.0
2017-02-01,TEC-MA-10001127,131,1.87,982.5
2017-02-01,OFF-AR-10001227,135,1.33,1012.5
2017-02-01,FUR-CH-10000229,81,1.75,972.0
2017-02-01,FUR-BO-10002853,63,1.58,840.0
2017-02-01,OFF-PA-10004022,45,0.5,900.0
2017-02-01,OFF-PA-10004248,136,1.33,1020.0
2017-02-01,OFF-PA-10001363,163,1.6,1018.8
2017-02-01,OFF-BI-10003876,130,1.27,1026.3
2017-02-01,OFF-EN-10004007,135,1.33,1012.5
2017-02-01,FUR-BO-10003894,152,3.27,977.1
2017-02-01,TEC-MA-10001570,179,2.33,1074.0
2017-02-01,FUR-FU-10003930,259,4.9,1110.0
2017-02-01,OFF-PA-10000232,78,0.8,975.0
2017-02-01,OFF-AR-10001972,163,1.56,1047.9
2017-02-01,OFF-AR-10004587,46,0.5,920.0
2017-02-01,OFF-AP-10001366,131,1.42,924.7
2017-02-01,OFF-BI-10000216,167,1.5,1113.3
2017-02-01,TEC-MA-10001047,191,2.57,1041.8
2017-02-01,OFF-LA-10003720,163,1.67,978.0
2017-02-01,TEC-MA-10003246,133,1.87,997.5
2017-02-01,FUR-FU-10000175,138,2.8,1035.0
2017-02-01,OFF-PA-10000556,150,1.5,1000.0
2017-02-01,TEC-AC-10003237,121,1.71,990.0
2017-02-01,OFF-EN-10003068,98,1.0,980.0
2017-02-01,FUR-FU-10004053,47,1.26,783.3
2017-02-01,OFF-PA-10000565,84,0.83,1008.0
2017-02-01,OFF-LA-10000414,127,1.25,1016.0
2017-02-01,OFF-AP-10002998,183,1.89,968.8
2017-02-01,FUR-BO-10004690,158,3.15,1053.3
2017-02-01,OFF-AR-10002445,166,1.67,996.0
2017-02-01,FUR-BO-10003546,184,3.85,1003.6
2017-02-01,FUR-TA-10003392,155,3.27,996.4
2017-02-01,OFF-AR-10003217,194,1.83,1058.2
2017-02-01,OFF-ST-10001932,118,1.24,953.1
2017-02-01,OFF-AR-10001761,164,1.6,1025.0
2017-02-01,OFF-EN-10003567,99,1.11,891.0
2017-02-01,OFF-PA-10003022,157,1.53,1023.9
2017-02-01,FUR-TA-10004442,97,2.1,970.0
2017-02-01,OFF-ST-10000129,209,2.0,1045.0
2017-02-01,OFF-PA-10004948,93,1.0,930.0
2017-02-01,OFF-PA-10001725,79,0.83,948.0
2017-02-01,TEC-PH-10000213,129,1.71,1055.5
2017-02-01,OFF-PA-10000807,137,1.33,1027.5
2017-02-01,OFF-ST-10003805,190,1.89,1005.9
2017-02-01,OFF-PA-10004353,188,1.87,1007.1
2017-02-01,OFF-EN-10004206,66,0.67,990.0
2017-02-01,OFF-LA-10003388,69,0.67,1035.0
2017-02-01,TEC-PH-10000193,130,1.87,975.0
2017-02-01,FUR-FU-10002111,100,2.33,900.0
2017-02-01,OFF-ST-10000885,136,1.33,1020.0
2017-02-01,OFF-PA-10002709,307,2.67,1151.2
2017-02-01,FUR-FU-10003424,180,3.73,1012.5
2017-02-01,OFF-BI-10003718,217,2.0,1085.0
2017-02-01,FUR-FU-10002508,98,2.1,980.0
2017-02-01,OFF-AP-10004052,120,1.2,1000.0
2017-02-01,OFF-PA-10003134,99,1.0,990.0
2017-02-01,FUR-FU-10000719,140,2.98,988.2
2017-02-01,FUR-BO-10003893,283,5.6,1061.2
2017-02-01,TEC-CO-10001943,200,2.68,1043.5
2017-02-01,FUR-CH-10000749,238,4.55,1098.5
2017-02-01,OFF-PA-10003228,171,1.67,1026.0
2017-02-01,TEC-AC-10001542,103,1.56,927.0
2017-02-01,TEC-AC-10004877,151,2.15,984.8
2017-02-01,TEC-PH-10001305,189,2.49,1063.1
2017-02-01,OFF-PA-10000483,126,1.25,1008.0
2017-02-01,TEC-AC-10000487,83,1.17,996.0
2017-02-01,TEC-AC-10002018,116,1.63,994.3
2017-02-01,OFF-PA-10004381,83,0.83,996.0
2017-02-01,OFF-EN-10001453,97,1.07,909.4
2017-02-01,OFF-SU-10001212,85,0.83,1020.0
2017-02-01,OFF-BI-10000201,167,1.67,1002.0
2017-02-01,TEC-AC-10004396,129,1.87,967.5
2017-02-01,OFF-AR-10002467,143,1.44,990.0
2017-02-01,FUR-FU-10002813,124,2.62,992.0
2017-02-01,TEC-MA-10000752,143,1.87,1072.5
2017-02-01,FUR-FU-10004845,162,3.27,1041.4
2017-02-01,OFF-FA-10000840,145,1.44,1003.8
2017-02-01,OFF-AR-10001231,157,1.56,1009.3
2017-02-01,TEC-PH-10004875,72,0.93,1080.0
2017-02-01,FUR-CH-10001802,108,2.33,972.0
2017-02-01,TEC-PH-10003356,138,2.02,955.4
2017-02-01,OFF-AP-10002670,66,0.67,990.0
2017-02-01,OFF-FA-10003485,209,2.0,1045.0
2017-02-01,OFF-AP-10000390,80,0.83,960.0
2017-02-01,OFF-PA-10002764,180,1.67,1080.0
2017-02-01,OFF-PA-10000143,123,1.33,922.5
2017-02-01,TEC-MA-10000045,221,2.8,1105.0
2017-02-01,OFF-ST-10000136,182,1.67,1092.0
2017-02-01,TEC-PH-10004522,131,1.71,1071.8
2017-02-01,TEC-PH-10002584,79,1.21,911.5
2017-02-01,FUR-CH-10004626,125,2.66,986.8
2017-02-01,TEC-PH-10000562,154,2.1,1026.7
2017-02-01,FUR-FU-10001025,187,3.97,990.0
2017-02-01,OFF-LA-10004178,135,1.33,1012.5
2017-02-01,OFF-PA-10003797,195,1.83,1063.6
2017-02-01,OFF-EN-10003448,158,1.5,1053.3
2017-02-01,OFF-AP-10000938,222,2.0,1110.0
2017-02-01,OFF-SU-10004737,218,2.17,1006.2
2017-02-01,FUR-TA-10001691,63,1.4,945.0
2017-02-01,TEC-MA-10003173,180,2.33,1080.0
2017-02-01,OFF-LA-10000305,137,1.33,1027.5
2017-02-01,TEC-PH-10002583,76,1.12,950.0
2017-02-01,OFF-AR-10003876,154,1.5,1026.7
2017-02-01,OFF-PA-10003063,163,1.67,978.0
2017-02-01,OFF-PA-10003302,156,1.61,968.3
2017-02-01,TEC-MA-10000423,132,1.87,990.0
2017-02-01,TEC-AC-10004992,101,1.4,1010.0
2017-02-01,OFF-BI-10004099,159,1.67,954.0
2017-02-01,OFF-PA-10001215,206,1.89,1090.6
2017-02-01,TEC-AC-10003870,140,1.98,988.2
2017-02-01,OFF-AP-10000275,200,2.0,1000.0
2017-02-01,FUR-FU-10003192,140,3.15,933.3
2017-02-01,OFF-PA-10000859,103,1.0,1030.0
2017-02-01,OFF-AR-10000614,167,1.67,1002.0
2017-02-01,OFF-FA-10000089,190,1.67,1140.0
2017-02-01,FUR-TA-10001771,192,3.85,1047.3
2017-02-01,FUR-CH-10002044,121,2.45,1037.1
2017-02-01,FUR-TA-10001086,158,3.64,911.5
2017-02-01,OFF-PA-10000048,48,0.33,1440.0
2017-02-01,TEC-MA-10002109,61,0.93,915.0
2017-02-01,OFF-PA-10003036,79,0.92,861.8
2017-02-01,TEC-PH-10001870,65,0.93,975.0
2017-02-01,OFF-ST-10002182,182,1.78,1023.8
2017-02-01,TEC-PH-10001468,112,1.4,1120.0
2017-02-01,OFF-AR-10004010,128,1.33,960.0
2017-02-01,OFF-ST-10003572,116,1.17,994.3
2017-02-01,OFF-ST-10003994,117,1.22,957.3
2017-02-01,FUR-CH-10001545,91,2.1,910.0
2017-02-01,FUR-FU-10004245,119,2.33,1071.0
2017-02-01,OFF-EN-10002592,141,1.42,995.3
2017-02-01,OFF-AR-10000914,84,0.89,945.0
2017-02-01,OFF-LA-10003498,155,1.5,1033.3
2017-02-01,TEC-MA-10003329,102,1.4,1020.0
2017-02-01,FUR-FU-10000747,104,2.3,949.6
2017-02-01,TEC-PH-10004100,147,2.1,980.0
2017-02-01,OFF-ST-10000636,142,1.52,931.9
2017-02-01,TEC-PH-10003174,114,1.63,977.1
2017-02-01,OFF-PA-10001497,121,1.27,955.3
2017-02-01,OFF-PA-10001952,62,0.67,930.0
2017-02-01,OFF-SU-10004661,102,1.08,941.5
2017-02-01,OFF-PA-10001826,120,1.17,1028.6
2017-02-01,TEC-MA-10001031,0,1.4,0.0
2017-02-01,TEC-MA-10003176,47,0.7,940.0
2017-02-01,TEC-AC-10002647,68,0.93,1020.0
2017-02-01,TEC-PH-10002114,140,1.87,1050.0
2017-02-01,OFF-PA-10001593,155,1.67,930.0
2017-02-01,TEC-AC-10004803,194,2.8,970.0
2017-02-01,OFF-PA-10001801,142,1.44,983.1
2017-02-01,TEC-PH-10000127,350,4.2,1166.7
2017-02-01,OFF-AP-10001564,62,0.67,930.0
2017-02-01,TEC-AC-10004595,65,0.93,975.0
2017-02-01,FUR-FU-10002874,70,1.4,1050.0
2017-02-01,FUR-FU-10003489,98,2.1,980.0
2017-02-01,TEC-MA-10002073,46,0.7,920.0
2017-02-01,TEC-PH-10004006,134,1.71,1096.4
2017-02-01,OFF-BI-10000279,79,0.83,948.0
2017-02-01,OFF-PA-10000300,100,1.0,1000.0
2017-02-01,OFF-BI-10004308,122,1.33,915.0
2017-02-01,TEC-PH-10004080,102,1.52,941.5
2017-02-01,OFF-PA-10001260,187,1.83,1020.0
2017-02-01,OFF-ST-10004946,80,0.83,960.0
2017-02-01,OFF-PA-10002109,47,0.33,1410.0
2017-02-01,TEC-MA-10004255,299,3.73,1121.2
2017-02-01,FUR-FU-10003095,99,2.1,990.0
2017-02-01,FUR-FU-10000820,82,1.75,984.0
2017-02-01,TEC-MA-10002930,240,3.03,1107.7
2017-02-01,OFF-PA-10003205,84,0.83,1008.0
2017-02-01,OFF-LA-10002368,75,0.78,964.3
2017-02-01,TEC-MA-10003230,100,1.4,1000.0
2017-02-01,OFF-PA-10000295,163,1.67,978.0
2017-02-01,OFF-SU-10004884,135,1.44,934.6
2017-02-01,FUR-FU-10002240,138,2.8,1035.0
2017-02-01,FUR-FU-10001057,104,2.1,1040.0
2017-02-01,FUR-CH-10002073,259,5.13,1059.5
2017-02-01,OFF-AP-10003278,78,0.78,1002.9
2017-02-01,TEC-PH-10002070,104,1.56,936.0
2017-02-01,FUR-FU-10000277,111,2.52,925.0
2017-02-01,TEC-AC-10004420,136,1.87,1020.0
2017-02-01,TEC-PH-10004094,174,2.49,978.8
2017-02-01,TEC-MA-10002790,66,0.93,990.0
2017-02-01,OFF-AP-10001634,141,1.33,1057.5
2017-02-01,OFF-PA-10001837,120,1.17,1028.6
2017-02-01,OFF-AR-10003896,0,1.0,0.0
2017-02-01,OFF-BI-10002897,137,1.33,1027.5
2017-02-01,OFF-PA-10001243,81,0.83,972.0
2017-02-01,FUR-FU-10003806,219,4.43,1037.4
2017-02-01,TEC-MA-10000904,103,1.4,1030.0
2017-02-01,OFF-LA-10002473,145,1.33,1087.5
2017-02-01,FUR-FU-10003374,194,3.85,1058.2
2017-02-01,TEC-MA-10001856,68,0.93,1020.0
2017-02-01,OFF-ST-10003641,75,0.78,964.3
2017-02-01,OFF-AR-10004707,67,0.67,1005.0
2017-02-01,TEC-MA-10004086,178,2.33,1068.0
2017-02-01,TEC-MA-10001695,217,2.8,1085.0
2017-02-01,FUR-FU-10002506,84,1.87,945.0
2017-02-01,TEC-AC-10004518,244,3.27,1045.7
2017-02-01,OFF-AP-10000027,100,1.0,1000.0
2017-02-01,OFF-PA-10002558,258,2.33,1105.7
2017-02-01,TEC-AC-10000926,101,1.4,1010.0
2017-02-01,OFF-PA-10001846,93,1.0,930.0
2017-02-01,TEC-MA-10003673,183,2.33,1098.0
2017-02-01,FUR-BO-10001567,100,2.1,1000.0
2017-02-01,FUR-FU-10001379,67,1.4,1005.0
2017-02-01,TEC-MA-10000984,123,1.63,1054.3
2017-02-01,OFF-AR-10000937,223,2.17,1029.2
2017-02-01,FUR-FU-10002030,139,2.8,1042.5
2017-02-01,OFF-FA-10000254,173,1.67,1038.0
2017-02-01,OFF-AP-10004136,97,1.0,970.0
2017-02-01,TEC-AC-10002370,97,1.4,970.0
2017-02-01,OFF-AR-10003986,64,0.67,960.0
2017-02-01,OFF-SU-10004290,74,0.78,951.4
2017-02-01,TEC-MA-10004552,145,1.87,1087.5
2017-02-01,OFF-PA-10000312,180,1.67,1080.0
2017-02-01,OFF-PA-10001001,140,1.33,1050.0
2017-02-01,OFF-PA-10001583,115,1.17,985.7
2017-02-01,TEC-MA-10002694,70,0.93,1050.0
2017-02-01,TEC-MA-10004626,61,0.93,915.0
2017-02-01,TEC-PH-10004241,135,1.87,1012.5
2017-02-01,OFF-SU-10003936,81,0.83,972.0
2017-02-01,TEC-MA-10003337,100,1.4,1000.0
2017-02-01,OFF-PA-10000210,172,1.67,1032.0
2017-02-01,OFF-AR-10003477,204,2.0,1020.0
2017-02-01,FUR-CH-10002317,48,0.7,1440.0
2017-02-01,OFF-LA-10004677,64,0.67,960.0
2017-02-01,FUR-CH-10002780,134,2.8,1005.0
2017-02-01,OFF-EN-10001535,70,0.67,1050.0
2017-02-01,TEC-MA-10003493,47,0.47,1410.0
2017-02-01,TEC-AC-10002380,107,1.4,1070.0
2017-02-01,TEC-PH-10002817,105,1.4,1050.0
2017-02-01,TEC-MA-10003589,101,1.4,1010.0
2017-02-01,OFF-AP-10003099,140,1.33,1050.0
2017-02-01,TEC-PH-10002645,177,2.33,1062.0
2017-02-01,OFF-ST-10001627,103,1.0,1030.0
2017-03-01,FUR-BO-10001798,95,2.1,950.0
2017-03-01,FUR-CH-10000454,230,5.1,947.1
2017-03-01,OFF-LA-10000240,101,1.1,922.2
2017-03-01,FUR-TA-10000577,115,2.54,951.7
2017-03-01,OFF-ST-10000760,153,1.6,956.2
2017-03-01,FUR-FU-10001487,153,3.22,997.8
2017-03-01,OFF-AR-10002833,100,1.0,1000.0
2017-03-01,TEC-PH-10002275,110,1.63,942.9
2017-03-01,OFF-BI-10003910,133,1.46,912.0
2017-03-01,OFF-AP-10002892,88,1.05,840.0
2017-03-01,FUR-TA-10001539,107,2.62,856.0
2017-03-01,TEC-PH-10002033,122,1.63,1045.7
2017-03-01,OFF-PA-10002365,93,1.0,930.0
2017-03-01,OFF-BI-10003656,174,1.81,961.6
2017-03-01,OFF-AP-10002311,76,0.96,789.2
2017-03-01,OFF-BI-10000756,195,1.86,1050.0
2017-03-01,OFF-ST-10004186,198,1.92,1033.0
2017-03-01,OFF-ST-10000107,210,2.0,1050.0
2017-03-01,OFF-AR-10003056,95,1.1,867.4
2017-03-01,TEC-PH-10001949,110,1.4,1100.0
2017-03-01,OFF-BI-10002215,102,1.11,918.0
2017-03-01,OFF-AR-10000246,207,1.92,1080.0
2017-03-01,OFF-AP-10001492,155,1.71,904.2
2017-03-01,FUR-CH-10002774,103,2.22,975.8
2017-03-01,OFF-BI-10001634,128,1.27,1010.5
2017-03-01,TEC-AC-10003027,149,2.02,1031.5
2017-03-01,FUR-BO-10004834,196,4.2,980.0
2017-03-01,OFF-BI-10000474,139,1.52,912.2
2017-03-01,FUR-FU-10004848,107,2.74,821.2
2017-03-01,OFF-EN-10001509,79,1.07,740.6
2017-03-01,OFF-AR-10004042,191,2.0,955.0
2017-03-01,OFF-BI-10001525,171,1.76,970.5
2017-03-01,OFF-AR-10001683,130,1.27,1026.3
2017-03-01,OFF-PA-10000249,94,0.94,995.3
2017-03-01,TEC-PH-10004977,133,2.0,931.0
2017-03-01,FUR-FU-10003664,419,7.7,1142.7
2017-03-01,OFF-EN-10002986,236,2.17,1089.2
2017-03-01,FUR-BO-10002545,143,3.2,938.4
2017-03-01,FUR-CH-10004218,135,3.06,925.7
2017-03-01,TEC-PH-10000486,289,3.73,1083.8
2017-03-01,TEC-PH-10004093,90,1.48,852.6
2017-03-01,OFF-ST-10003479,134,1.39,964.8
2017-03-01,OFF-ST-10003282,141,1.33,1057.5
2017-03-01,TEC-AC-10000171,63,0.93,945.0
2017-03-01,OFF-BI-10003291,135,1.59,847.7
2017-03-01,OFF-ST-10001713,99,1.11,891.0
2017-03-01,TEC-AC-10002167,140,1.94,1008.0
2017-03-01,TEC-PH-10003988,101,1.63,865.7
2017-03-01,OFF-BI-10004410,175,1.75,1000.0
2017-03-01,OFF-LA-10002762,201,2.12,945.9
2017-03-01,FUR-FU-10001706,179,4.1,916.8
2017-03-01,FUR-CH-10003061,75,1.68,937.5
2017-03-01,OFF-FA-10000304,156,1.67,936.0
2017-03-01,TEC-PH-10002447,89,1.24,1001.3
2017-03-01,OFF-ST-10000604,132,1.43,924.0
2017-03-01,OFF-PA-10001569,153,1.58,966.3
2017-03-01,FUR-CH-10003968,113,2.57,924.5
2017-03-01,OFF-PA-10000587,127,1.25,1016.0
2017-03-01,OFF-BI-10001460,148,1.58,934.7
2017-03-01,OFF-AR-10001868,95,1.0,950.0
2017-03-01,TEC-AC-10004633,157,2.33,942.0
2017-03-01,OFF-BI-10001078,194,2.06,943.8
2017-03-01,OFF-PA-10003892,131,1.33,982.5
2017-03-01,FUR-FU-10000397,107,2.38,944.1
2017-03-01,FUR-CH-10001146,108,2.75,825.9
2017-03-01,OFF-AR-10002671,303,2.67,1136.2
2017-03-01,TEC-PH-10002726,109,1.73,880.4
2017-03-01,OFF-PA-10000482,139,1.56,893.6
2017-03-01,OFF-BI-10004654,113,1.33,847.5
2017-03-01,OFF-PA-10004675,93,0.93,996.4
2017-03-01,FUR-CH-10000513,161,3.68,920.0
2017-03-01,FUR-FU-10003708,140,2.8,1050.0
2017-03-01,OFF-ST-10004123,138,1.43,966.0
2017-03-01,OFF-BI-10004182,247,2.11,1170.0
2017-03-01,FUR-FU-10000260,266,5.25,1064.0
2017-03-01,OFF-ST-10000615,126,1.39,907.2
2017-03-01,FUR-FU-10003194,173,3.5,1038.0
2017-03-01,OFF-AP-10002118,70,0.78,900.0
2017-03-01,OFF-BI-10002309,141,1.56,906.4
2017-03-01,OFF-AR-10002053,185,1.8,1027.8
2017-03-01,OFF-ST-10002370,138,1.33,1035.0
2017-03-01,OFF-EN-10000927,171,1.67,1026.0
2017-03-01,OFF-ST-10003656,99,1.07,928.1
2017-03-01,FUR-CH-10000863,103,2.5,865.2
2017-03-01,TEC-AC-10001998,55,0.82,942.9
2017-03-01,OFF-LA-10000134,49,0.58,840.0
2017-03-01,OFF-ST-10003442,152,1.62,938.8
2017-03-01,OFF-AR-10004930,67,0.67,1005.0
2017-03-01,OFF-PA-10000304,116,1.22,949.1
2017-03-01,OFF-PA-10003177,72,0.81,889.4
2017-03-01,FUR-FU-10003799,129,2.8,967.5
2017-03-01,OFF-BI-10002852,133,1.42,938.8
2017-03-01,OFF-BI-10004738,64,0.72,886.2
2017-03-01,FUR-FU-10000629,197,3.97,1042.9
2017-03-01,OFF-BI-10001721,181,1.75,1034.3
2017-03-01,OFF-AP-10000358,187,1.83,1020.0
2017-03-01,OFF-PA-10003256,121,1.22,990.0
2017-03-01,TEC-AC-10001767,130,1.94,936.0
2017-03-01,OFF-BI-10002609,98,1.14,857.5
2017-03-01,OFF-PA-10004040,202,2.0,1010.0
2017-03-01,TEC-AC-10001552,212,2.92,1017.6
2017-03-01,FUR-FU-10004006,95,1.98,1005.9
2017-03-01,OFF-BI-10002794,100,1.0,1000.0
2017-03-01,TEC-AC-10003499,138,1.87,1035.0
2017-03-01,TEC-PH-10002844,62,0.93,930.0
2017-03-01,OFF-AR-10000390,95,1.0,950.0
2017-03-01,TEC-AC-10000844,117,1.81,905.8
2017-03-01,FUR-FU-10001934,102,2.1,1020.0
2017-03-01,OFF-AR-10000380,159,1.67,954.0
2017-03-01,OFF-BI-10003981,231,2.27,1019.1
2017-03-01,OFF-FA-10000621,276,2.6,1061.5
2017-03-01,OFF-EN-10002600,194,1.94,997.7
2017-03-01,OFF-PA-10004965,77,0.78,990.0
2017-03-01,OFF-EN-10002504,128,1.33,960.0
2017-03-01,FUR-TA-10001768,113,2.57,924.5
2017-03-01,OFF-BI-10003650,113,1.13,997.1
2017-03-01,FUR-FU-10002157,110,2.33,990.0
2017-03-01,OFF-ST-10000777,112,1.13,988.2
2017-03-01,OFF-EN-10002500,135,1.43,945.0
2017-03-01,TEC-PH-10003875,147,2.02,1017.7
2017-03-01,FUR-CH-10004063,126,3.06,864.0
2017-03-01,FUR-TA-10004534,137,2.8,1027.5
2017-03-01,OFF-BI-10003274,215,2.0,1075.0
2017-03-01,OFF-ST-10002974,146,1.39,1051.2
2017-03-01,FUR-FU-10003773,129,2.8,967.5
2017-03-01,TEC-PH-10002293,126,1.71,1030.9
2017-03-01,OFF-PA-10002377,108,1.23,877.5
2017-03-01,OFF-FA-10002780,326,3.08,1057.3
2017-03-01,OFF-PA-10001804,94,1.12,835.6
2017-03-01,OFF-PA-10001736,112,1.2,933.3
2017-03-01,OFF-AR-10001149,142,1.5,946.7
2017-03-01,OFF-FA-10002988,149,1.57,948.2
2017-03-01,OFF-BI-10004781,92,0.93,985.7
2017-03-01,OFF-SU-10001218,171,1.73,986.5
2017-03-01,OFF-AR-10000940,111,1.17,951.4
2017-03-01,OFF-EN-10004030,95,1.0,950.0
2017-03-01,OFF-PA-10004327,111,1.11,999.0
2017-03-01,OFF-AP-10001058,151,1.42,1065.9
2017-03-01,FUR-FU-10000521,107,2.28,987.7
2017-03-01,TEC-PH-10000215,151,2.24,943.8
2017-03-01,TEC-PH-10001448,83,1.21,957.7
2017-03-01,OFF-BI-10002735,138,1.44,955.4
2017-03-01,OFF-AP-10000326,182,1.67,1092.0
2017-03-01,TEC-PH-10001254,203,2.64,1074.7
2017-03-01,OFF-PA-10001950,222,2.17,1024.6
2017-03-01,OFF-PA-10002254,165,1.76,936.5
2017-03-01,OFF-ST-10001590,148,1.67,888.0
2017-03-01,OFF-AR-10001547,98,1.14,857.5
2017-03-01,OFF-LA-10002475,93,0.92,1014.5
2017-03-01,TEC-PH-10004536,161,2.1,1073.3
2017-03-01,OFF-PA-10002751,259,2.5,1036.0
2017-03-01,TEC-AC-10003657,89,1.28,970.9
2017-03-01,OFF-EN-10001990,126,1.28,986.1
2017-03-01,OFF-BI-10004002,96,1.0,960.0
2017-03-01,OFF-AR-10004441,143,1.33,1072.5
2017-03-01,TEC-MA-10000822,212,2.8,1060.0
2017-03-01,OFF-ST-10000991,105,1.12,933.3
2017-03-01,FUR-CH-10004287,163,3.71,922.6
2017-03-01,OFF-AR-10002656,170,1.6,1062.5
2017-03-01,OFF-AP-10002518,144,1.4,1028.6
2017-03-01,TEC-PH-10003931,86,1.32,910.6
2017-03-01,OFF-PA-10000659,181,1.86,974.6
2017-03-01,OFF-PA-10001144,103,1.13,908.8
2017-03-01,FUR-CH-10003817,220,4.78,965.9
2017-03-01,OFF-AP-10000891,168,1.58,1061.1
2017-03-01,OFF-LA-10003148,99,1.07,928.1
2017-03-01,OFF-AP-10002684,154,1.48,1043.2
2017-03-01,FUR-CH-10004698,131,3.0,917.0
2017-03-01,OFF-SU-10002189,140,1.33,1050.0
2017-03-01,OFF-AR-10001940,176,1.67,1056.0
2017-03-01,OFF-ST-10003455,107,1.14,936.2
2017-03-01,TEC-AC-10004659,239,3.27,1024.3
2017-03-01,TEC-PH-10003273,128,1.75,1024.0
2017-03-01,TEC-PH-10004896,161,2.33,966.0
2017-03-01,TEC-AC-10002345,96,1.56,864.0
2017-03-01,OFF-BI-10001890,150,1.62,926.5
2017-03-01,TEC-AC-10002323,122,2.05,831.8
2017-03-01,OFF-ST-10001328,110,1.29,851.6
2017-03-01,FUR-BO-10002613,184,3.78,1022.2
2017-03-01,TEC-PH-10001552,164,2.57,894.5
2017-03-01,OFF-PA-10000061,249,2.22,1120.5
2017-03-01,OFF-AR-10003514,181,1.83,987.3
2017-03-01,OFF-AR-10004685,84,0.95,882.0
2017-03-01,OFF-AR-10004027,140,1.33,1050.0
2017-03-01,OFF-ST-10001414,103,1.0,1030.0
2017-03-01,OFF-BI-10000343,111,1.24,893.4
2017-03-01,OFF-PA-10002749,145,1.33,1087.5
2017-03-01,OFF-PA-10002666,188,1.89,995.3
2017-03-01,FUR-TA-10004289,152,2.8,1140.0
2017-03-01,OFF-AP-10003622,198,1.93,1024.1
2017-03-01,OFF-AP-10003217,138,1.33,1035.0
2017-03-01,FUR-FU-10002960,195,3.85,1063.6
2017-03-01,TEC-PH-10001918,96,1.4,960.0
2017-03-01,OFF-ST-10000642,117,1.22,957.3
2017-03-01,TEC-PH-10001700,78,1.17,936.0
2017-03-01,OFF-FA-10000134,155,1.6,968.8
2017-03-01,OFF-ST-10001522,130,1.33,975.0
2017-03-01,TEC-AC-10001266,98,1.52,904.6
2017-03-01,OFF-LA-10004544,175,1.53,1141.3
2017-03-01,FUR-BO-10004695,147,3.1,995.8
2017-03-01,TEC-MA-10000864,293,3.73,1098.8
2017-03-01,TEC-AC-10000109,113,1.87,847.5
2017-03-01,TEC-PH-10002563,117,1.68,975.0
2017-03-01,OFF-FA-10000585,114,1.25,912.0
2017-03-01,OFF-PA-10004000,109,1.08,1006.2
2017-03-01,FUR-FU-10000087,108,2.24,1012.5
2017-03-01,TEC-MA-10001148,155,2.05,1056.8
2017-03-01,OFF-AR-10001958,139,1.27,1097.4
2017-03-01,OFF-AR-10001026,167,1.56,1073.6
2017-03-01,FUR-TA-10003748,184,4.0,966.0
2017-03-01,OFF-ST-10002485,80,0.92,872.7
2017-03-01,FUR-CH-10004860,89,2.1,890.0
2017-03-01,FUR-CH-10004477,133,3.42,816.1
2017-03-01,OFF-BI-10001679,128,1.27,1010.5
2017-03-01,FUR-TA-10001705,157,3.32,991.6
2017-03-01,FUR-TA-10003473,138,3.15,920.0
2017-03-01,FUR-FU-10004017,107,2.45,917.1
2017-03-01,TEC-AC-10003832,166,2.69,863.2
2017-03-01,OFF-PA-10002479,150,1.43,1050.0
2017-03-01,OFF-PA-10003349,83,0.94,878.8
2017-03-01,FUR-FU-10000576,201,4.03,1048.7
2017-03-01,FUR-FU-10004351,131,2.8,982.5
2017-03-01,TEC-PH-10000011,238,3.17,1050.0
2017-03-01,FUR-TA-10002607,179,4.0,939.7
2017-03-01,FUR-FU-10002505,148,3.15,986.7
2017-03-01,OFF-ST-10002276,58,0.6,966.7
2017-03-01,OFF-PA-10004082,115,1.17,985.7
2017-03-01,OFF-AP-10002945,185,1.9,971.2
2017-03-01,FUR-CH-10002965,125,3.03,865.4
2017-03-01,OFF-PA-10004569,77,0.83,924.0
2017-03-01,OFF-ST-10001228,141,1.5,940.0
2017-03-01,OFF-EN-10003296,120,1.17,1028.6
2017-03-01,OFF-ST-10004804,103,1.15,897.1
2017-03-01,TEC-PH-10001580,103,1.59,908.8
